"","numéro","n_spp","n_WE","n_WNE","n_HE","n_HNE","n_Med","n_edible","n_woody","dom_group","Concatenation","country","latitude","longitude","farm type","Intervention_reclass","exp_type","has_WNE","has_WE","has_HE"
"2861","3960",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2862","3961",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2863","3962",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2864","3963",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2865","3964",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2866","3965",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2867","3966",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2868","3967",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2869","3968",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2870","3969",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2871","397",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","India","10°13'00,000N","76°13'00,000E","working farm","Multi-strata systems","Multi-type",TRUE,TRUE,TRUE
"2872","3970",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2873","3971",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2874","3972",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2875","3973",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2876","3974",2,1,1,0,0,0,1,2,"WE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2877","3975",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2878","3976",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2879","3977",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2880","3978",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2881","3979",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2882","398",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","India","10°13'00,000N","76°13'00,000E","working farm","Multi-strata systems","Multi-type",TRUE,TRUE,TRUE
"2883","3980",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2884","3981",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2885","3982",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2886","3983",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2887","3984",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2888","3985",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2889","3986",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2890","3987",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2891","3988",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2892","3989",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2893","399",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","India","10°13'00,000N","76°13'00,000E","working farm","Multi-strata systems","Multi-type",TRUE,TRUE,TRUE
"2894","3990",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2895","3991",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2896","3992",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2897","3993",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2898","3994",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2899","3995",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2900","3996",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2901","3997",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2902","3998",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2903","3999",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2904","4",3,1,0,2,0,0,3,1,"HE","HE, WE","Philippines","10°44'00,000N","124°48'00,000E","experimental site","Alley cropping","Edible only",FALSE,TRUE,TRUE
"2905","40",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","Panama","9°23'00,000N","82°34'00,000W","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"2906","400",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","India","10°13'00,000N","76°13'00,000E","working farm","Multi-strata systems","Multi-type",TRUE,TRUE,TRUE
"2907","4000",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2908","4001",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2909","4002",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2910","4003",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2911","4004",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2912","4005",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2913","4006",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2914","4007",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2915","4008",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2916","4009",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2917","401",3,1,1,1,0,2,2,2,"HE","HE, WE","India","10°13'00,000N","76°13'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"2918","4010",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2919","4011",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2920","4012",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2921","4013",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2922","4014",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2923","4015",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2924","4016",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2925","4017",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2926","4018",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2927","4019",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2928","402",3,1,1,1,0,2,2,2,"HE","HE, WE","India","10°13'00,000N","76°13'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"2929","4020",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2930","4021",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2931","4022",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2932","4023",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2933","4024",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2934","4025",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2935","4026",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2936","4027",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2937","4028",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2938","4029",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2939","403",2,1,0,1,0,1,2,1,"HE","HE, WE","India","10°13'00,000N","76°13'00,000E","working farm","Multi-strata systems","Edible only",FALSE,TRUE,TRUE
"2940","4030",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2941","4031",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2942","4032",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2943","4033",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2944","4034",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2945","4035",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2946","4036",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2947","4037",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2948","4038",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2949","4039",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2950","404",2,1,0,1,0,0,2,1,"HE","HE, WE","Italy","42°43'00,000N","12°02'00,000E","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"2951","4040",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2952","4041",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2953","4042",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2954","4043",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2955","4044",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2956","4045",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2957","4046",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2958","4047",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2959","4048",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2960","4049",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2961","405",2,1,0,1,0,0,2,1,"HE","HE, WE","Italy","42°43'00,000N","12°02'00,000E","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"2962","4050",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2963","4051",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2964","4052",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2965","4053",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2966","4054",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2967","4055",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2968","4056",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2969","4057",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2970","4058",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2971","4059",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2972","406",2,0,1,1,0,0,1,1,"HE","WNE, HE","Italy","42°43'00,000N","12°02'00,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"2973","4060",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2974","4061",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2975","4062",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2976","4063",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2977","4064",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2978","4065",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2979","4066",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2980","4067",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2981","4068",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2982","4069",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2983","407",2,0,1,1,0,0,1,1,"HE","WNE, HE","Italy","42°43'00,000N","12°02'00,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"2984","4070",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2985","4071",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2986","4072",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2987","4073",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2988","4074",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2989","4075",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2990","4076",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2991","4077",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°50'00,000N","4°33'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2992","4078",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°04'00,000N","5°52'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2993","4079",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","4.8786","6.7445","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2994","408",2,0,1,1,0,0,1,1,"HE","WNE, HE","India","29°40'0.0012N","76°49'59.9988E","experimental site","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"2995","4080",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°30'00,000N","7°32'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2996","4081",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","5°00'00,000N","8°30'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2997","4082",2,0,1,1,0,0,1,1,"HE","WNE, WE","Nigeria","6°15'00,000N","8°15'00,000E","experimental site","Alley cropping","WNE + WE",TRUE,TRUE,FALSE
"2998","4087",2,1,0,1,0,0,2,1,"HE","HE, WE","Tanzania","6°50'00,000S","37°40'00,000E","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"2999","4088",2,1,0,1,0,0,2,1,"HE","HE, WE","Tanzania","6°50'00,000S","37°40'00,000E","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3000","4089",2,1,0,1,0,0,2,1,"HE","HE, WE","Tanzania","6°50'00,000S","37°40'00,000E","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3001","4090",2,1,0,1,0,0,2,1,"HE","HE, WE","Tanzania","6°50'00,000S","37°40'00,000E","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3002","4091",2,1,0,1,0,0,2,1,"HE","HE, WE","Tanzania","6°50'00,000S","37°40'00,000E","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3003","4092",2,1,0,1,0,0,2,1,"HE","HE, WE","Tanzania","6°50'00,000S","37°40'00,000E","working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3004","4093",2,0,1,1,0,0,1,1,"HE","WNE, HE","Tanzania","6°50'00,000S","37°40'00,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3005","4094",2,0,1,1,0,0,1,1,"HE","WNE, HE","Tanzania","6°50'00,000S","37°40'00,000E","working farm","Alley cropping","WNE + HE",TRUE,FALSE,TRUE
"3006","4095",2,1,0,1,0,0,2,1,"HE","HE, WE","United Kingdom",NA,NA,"working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3007","4096",2,1,0,1,0,0,2,1,"HE","HE, WE","United Kingdom",NA,NA,"working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3008","4097",2,1,0,1,0,0,2,1,"HE","HE, WE","United Kingdom",NA,NA,"working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3009","4098",2,1,0,1,0,0,2,1,"HE","HE, WE","United Kingdom",NA,NA,"working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3010","4099",2,1,0,1,0,0,2,1,"HE","HE, WE","United Kingdom",NA,NA,"working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3011","41",3,1,1,1,0,1,2,2,"HE","WNE, HE, WE","Panama","9°23'00,000N","82°34'00,000W","working farm","Alley cropping","Multi-type",TRUE,TRUE,TRUE
"3012","4100",2,1,0,1,0,0,2,1,"HE","HE, WE","United Kingdom",NA,NA,"working farm","Alley cropping","Edible only",FALSE,TRUE,TRUE
"3013","4101",3,1,0,2,0,0,3,1,"HE","HE, WE","Nigeria",NA,NA,"working farm","Hedgerows","Edible only",FALSE,TRUE,TRUE
"3014","4102",3,1,0,2,0,0,3,1,"HE","HE, WE","Nigeria",NA,NA,"working farm","Hedgerows","Edible only",FALSE,TRUE,TRUE
